Timestamp,IP,Reason,Action
2024-11-25 21:53:50,43.176.164.150,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,29.64.169.195,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,70.96.138.76,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,70.96.138.76,Restricts access to admin pages.,block
2024-11-25 21:53:50,1.235.140.60,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,1.235.140.60,Detects XSS payloads.,block
2024-11-25 21:53:50,34.37.229.63,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,34.37.229.63,Restricts access to admin pages.,block
2024-11-25 21:53:50,161.61.233.9,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,161.61.233.9,Restricts access to admin pages.,block
2024-11-25 21:53:50,189.223.251.69,Blocks access to .git directories.,block
2024-11-25 21:53:50,d4ee:fe6e:c95b:3592:cbd0:ef72:d66c:49c,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,119.90.110.250,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,97db:b1b9:d44:c6db:9b75:feea:cb9e:cd01,Detects XSS payloads.,block
2024-11-25 21:53:50,9f54:bc53:cd4f:ac96:4d1e:4b06:1ed6:7d85,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,9f54:bc53:cd4f:ac96:4d1e:4b06:1ed6:7d85,Restricts access to admin pages.,block
2024-11-25 21:53:50,919e:efb6:a8f3:ea7e:9b51:1135:e051:2f19,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,d2f6:cf01:ded8:11b2:f1ef:5dfc:5af9:c620,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,191.244.17.0,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,191.244.17.0,Detects XSS payloads.,block
2024-11-25 21:53:50,119.87.91.4,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,18.55.234.195,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,18.55.234.195,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,120.244.65.35,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,27.220.225.134,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,85.223.11.153,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,c352:af4c:c4f4:b3a0:8779:9d4d:3adc:26c5,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,c352:af4c:c4f4:b3a0:8779:9d4d:3adc:26c5,Restricts access to admin pages.,block
2024-11-25 21:53:50,216.189.114.50,Detects XSS payloads.,block
2024-11-25 21:53:50,a4c9:8512:d77b:f4e0:62af:e5ab:ee5a:2ce4,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,a4c9:8512:d77b:f4e0:62af:e5ab:ee5a:2ce4,Detects XSS payloads.,block
2024-11-25 21:53:50,119.232.174.94,Detects XSS payloads.,block
2024-11-25 21:53:50,181.213.103.91,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,189.69.74.46,Detects XSS payloads.,block
2024-11-25 21:53:50,103.132.1.94,Restricts access to admin pages.,block
2024-11-25 21:53:50,103.132.1.94,Detects credentials passed in URL.,block
2024-11-25 21:53:50,189.111.236.123,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,69.78.8.254,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,187.58.154.169,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,187.58.154.169,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,60.237.185.56,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,60.237.185.56,Restricts access to admin pages.,block
2024-11-25 21:53:50,53.14.209.93,Blocks access to .git directories.,block
2024-11-25 21:53:50,143.4.1.39,Blocks access to sensitive files.,block
2024-11-25 21:53:50,19.143.51.102,Detects XSS payloads.,block
2024-11-25 21:53:50,219.65.150.78,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,179.192.152.151,Detects XSS payloads.,block
2024-11-25 21:53:50,208.150.99.181,Detects XSS payloads.,block
2024-11-25 21:53:50,28.75.189.25,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,28.75.189.25,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,195.171.155.166,Detects Null Byte Injection.,block
2024-11-25 21:53:50,215.173.246.58,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,215.173.246.58,Detects XSS payloads.,block
2024-11-25 21:53:50,159.168.200.38,Detects XSS payloads.,block
2024-11-25 21:53:50,215.72.87.11,Restricts access to admin pages.,block
2024-11-25 21:53:50,215.72.87.11,Blocks access to sensitive files.,block
2024-11-25 21:53:50,132.107.158.218,Detects XSS payloads.,block
2024-11-25 21:53:50,195.171.155.166,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,195.171.155.166,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,143.192.219.104,Blocks access to .git directories.,block
2024-11-25 21:53:50,219.174.86.216,Detects XSS payloads.,block
2024-11-25 21:53:50,117.200.193.5,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,187.109.49.123,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,218.83.247.217,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,11.148.137.128,Restricts access to admin pages.,block
2024-11-25 21:53:50,11.148.137.128,Blocks access to sensitive files.,block
2024-11-25 21:53:50,7.197.100.227,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,7.197.100.227,Detects XSS payloads.,block
2024-11-25 21:53:50,66.170.211.253,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,108.211.228.176,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,57.175.122.246,Detects Null Byte Injection.,block
2024-11-25 21:53:50,20.186.223.8,Detects XSS payloads.,block
2024-11-25 21:53:50,179.192.152.151,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,133.157.216.48,Detects XSS payloads.,block
2024-11-25 21:53:50,202.206.239.71,Detects XSS payloads.,block
2024-11-25 21:53:50,14.227.188.198,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,83.209.73.10,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,118.20.187.50,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,118.20.187.50,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,13.235.167.220,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,13.235.167.220,Restricts access to admin pages.,block
2024-11-25 21:53:50,69.78.8.254,Detects XSS payloads.,block
2024-11-25 21:53:50,184.53.67.130,Detects Null Byte Injection.,block
2024-11-25 21:53:50,178.176.31.6,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,192.19.249.147,Blocks access to sensitive files.,block
2024-11-25 21:53:50,221.112.50.103,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,221.112.50.103,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,5.220.16.161,Detects Null Byte Injection.,block
2024-11-25 21:53:50,217.119.19.158,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,217.119.19.158,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,57.112.34.158,Restricts access to admin pages.,block
2024-11-25 21:53:50,57.112.34.158,Blocks access to sensitive files.,block
2024-11-25 21:53:50,23.159.246.188,Blocks access to sensitive files.,block
2024-11-25 21:53:50,129.250.178.34,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,90.178.50.209,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,90.178.50.209,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,185.60.226.17,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,7.197.100.227,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,128.3.125.57,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,53.254.234.52,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,53.254.234.52,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.30.33.183,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,222.30.33.183,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.30.33.183,Blocks access to .git directories.,block
2024-11-25 21:53:50,26.249.70.42,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,222.181.221.87,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,222.181.221.87,Restricts access to admin pages.,block
2024-11-25 21:53:50,97ba:cce:b23a:b847:4b89:f8b0:a9ba:a204,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,58.200.198.20,Restricts access to admin pages.,block
2024-11-25 21:53:50,58.200.198.20,Blocks access to sensitive files.,block
2024-11-25 21:53:50,144.126.249.77,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,144.126.249.77,Detects XSS payloads.,block
2024-11-25 21:53:50,36da:485e:c2b2:3fb:fd0c:9b0a:b194:2cc4,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,132.64.94.183,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,132.64.94.183,Detects XSS payloads.,block
2024-11-25 21:53:50,84.104.204.131,Detects XSS payloads.,block
2024-11-25 21:53:50,b681:f130:519b:343e:fb54:1f57:19b8:b160,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,56.127.187.239,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,110.120.159.197,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,42.192.24.46,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,42.192.24.46,Detects XSS payloads.,block
2024-11-25 21:53:50,65.235.241.232,Blocks access to sensitive files.,block
2024-11-25 21:53:50,126.229.4.115,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,126.229.4.115,Detects XSS payloads.,block
2024-11-25 21:53:50,65.139.156.57,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,147.76.57.1,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,218.167.247.102,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,25.177.113.157,Restricts access to admin pages.,block
2024-11-25 21:53:50,25.177.113.157,Detects credentials passed in URL.,block
2024-11-25 21:53:50,114.207.9.67,Restricts access to admin pages.,block
2024-11-25 21:53:50,114.207.9.67,Blocks access to sensitive files.,block
2024-11-25 21:53:50,318:92a:ff16:1ce:b4c5:dca5:4b04:b692,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,166.134.226.141,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,166.134.226.141,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,203.122.232.121,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,2.66.62.7,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,6.3.42.226,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,6.3.42.226,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,32.194.112.225,Blocks access to .git directories.,block
2024-11-25 21:53:50,ad71:63f8:ec8b:c622:fe0b:526c:105c:d120,Detects XSS payloads.,block
2024-11-25 21:53:50,123.1.180.227,Blocks access to sensitive files.,block
2024-11-25 21:53:50,d081:59f:8c6a:f868:9456:7db:fcf8:c5a7,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,d081:59f:8c6a:f868:9456:7db:fcf8:c5a7,Restricts access to admin pages.,block
2024-11-25 21:53:50,122.37.45.219,Restricts access to admin pages.,block
2024-11-25 21:53:50,122.37.45.219,Blocks access to sensitive files.,block
2024-11-25 21:53:50,189.81.54.164,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,25.227.139.252,Detects XSS payloads.,block
2024-11-25 21:53:50,129.149.112.242,Blocks access to .git directories.,block
2024-11-25 21:53:50,ebee:301f:bfd6:d05f:6806:2652:a08c:f986,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,ebee:301f:bfd6:d05f:6806:2652:a08c:f986,Detects XSS payloads.,block
2024-11-25 21:53:50,97.226.198.249,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,188.7.232.223,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,49.6.101.220,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,48.192.169.190,Restricts access to admin pages.,block
2024-11-25 21:53:50,48.192.169.190,Blocks access to sensitive files.,block
2024-11-25 21:53:50,215.176.216.28,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,36.143.85.150,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,36.143.85.150,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,42:ea02:a116:51e1:f166:ca22:e9e4:e343,Detects Null Byte Injection.,block
2024-11-25 21:53:50,73.39.148.229,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,73.39.148.229,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,184.60.248.108,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,35.217.186.191,Blocks access to sensitive files.,block
2024-11-25 21:53:50,67.32.234.56,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,28.4.173.12,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,28.4.173.12,Detects XSS payloads.,block
2024-11-25 21:53:50,36.219.7.193,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,204.63.220.214,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,e49c:ae8d:cd69:700a:7a70:3dbc:f021:910d,Blocks access to sensitive files.,block
2024-11-25 21:53:50,86.185.76.0,Detects XSS payloads.,block
2024-11-25 21:53:50,111.164.159.251,Restricts access to admin pages.,block
2024-11-25 21:53:50,111.164.159.251,Blocks access to sensitive files.,block
2024-11-25 21:53:50,8726:37a8:e9f8:940b:5030:3760:c397:abf2,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,119.116.112.237,"Detects SQL Injection patterns, including basic XSS payloads.",block
2024-11-25 21:53:50,198.188.208.174,Detects Remote Code Execution attempts via URL or commands.,block
2024-11-25 21:53:50,198.188.208.174,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,30.226.57.196,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,8798:7c2d:33ac:e2c9:76f8:fcb4:be44:625b,Detects Local File Inclusion and Directory Traversal attempts.,block
2024-11-25 21:53:50,76c3:865d:562b:5c69:3e9b:eab6:ebc:3ff8,"Detects SQL Injection patterns, including basic XSS payloads.",block
